test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT1G03030,AT1G03030,AT1G03030,1:701477-703864,control,hy5,NOTEST,2.53036,4.64157,0.875269,0,1,1,no
AT1G03040,AT1G03040,AT1G03040,1:703905-706631,control,hy5,NOTEST,1.22203,2.74457,1.1673,0,1,1,no
AT1G03050,AT1G03050,AT1G03050,1:707725-711803,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03055,AT1G03055,AT1G03055,1:707725-711803,control,hy5,NOTEST,2.18967,0.749712,-1.54631,0,1,1,no
AT1G03060,AT1G03060,SPI,1:712472-726891,control,hy5,NOTEST,0.474422,2.53732,2.41906,0,1,1,no
AT1G03070,AT1G03070,AT1G03070,1:729900-731557,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03080,AT1G03080,AT1G03080,1:731610-738056,control,hy5,NOTEST,0.513453,3.73189,2.8616,0,1,1,no
AT1G03090,AT1G03090,MCCA,1:739678-746479,control,hy5,OK,1.6539,6.09667,1.88215,1.95997,0.0198,0.0899658,no
AT1G03100,AT1G03100,AT1G03100,1:739678-746479,control,hy5,NOTEST,0,0.926179,inf,0,1,1,no
AT1G03103,AT1G03103,AT1G03103,1:747196-748057,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03106,AT1G03106,AT1G03106,1:748101-749034,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03110,AT1G03110,TRM82,1:749245-751963,control,hy5,NOTEST,1.98928,0.7838,-1.34369,0,1,1,no
AT1G03120,AT1G03120,ATRAB28,1:752270-753140,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03130,AT1G03130,PSAD-2,1:753306-754198,control,hy5,OK,269.799,156.37,-0.786926,-5.60353,5.00E-05,0.000721121,yes
AT1G03140,AT1G03140,AT1G03140,1:754370-756303,control,hy5,OK,10.9306,18.2489,0.739443,1.7701,0.062,0.179643,no
AT1G03150,AT1G03150,AT1G03150,1:756413-758612,control,hy5,NOTEST,5.5314,5.76177,0.0588669,0,1,1,no
AT1G03160,AT1G03160,FZL,1:761281-766158,control,hy5,NOTEST,0.944755,3.81843,2.01497,0,1,1,no
AT1G03170,AT1G03170,AT1G03170,1:769631-770684,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03180,AT1G03180,AT1G03180,1:773410-775344,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03190,AT1G03190,ATXPD,1:775526-780062,control,hy5,NOTEST,0.200698,0.452056,1.17148,0,1,1,no
AT1G03200,AT1G03200,AT1G03200,1:780601-781285,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03210,AT1G03210,AT1G03210,1:782947-784240,control,hy5,OK,1.67815,12.5367,2.90122,2.64037,0.09095,0.227579,no
AT1G03220,AT1G03220,AT1G03220,1:787121-788651,control,hy5,OK,44.8303,20.107,-1.15678,-3.82683,5.00E-05,0.000721121,yes
AT1G03230,AT1G03230,AT1G03230,1:790090-791592,control,hy5,OK,7.56124,15.5048,1.03602,2.04537,0.0375,0.133484,no
AT1G03240,AT1G03240,AT1G03240,1:792221-792986,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03250,AT1G03250,AT1G03250,1:793352-795376,control,hy5,OK,2.52265,5.52011,1.12976,0.744707,0.2151,0.379441,no
AT1G03260,AT1G03260,AT1G03260,1:795531-798463,control,hy5,NOTEST,1.61965,2.36093,0.543679,0,1,1,no
AT1G03270,AT1G03270,AT1G03270,1:799190-802436,control,hy5,NOTEST,0,0.413924,inf,0,1,1,no
AT1G03280,AT1G03280,AT1G03280,1:803034-807066,control,hy5,OK,4.08973,9.09244,1.15266,1.81171,0.05725,0.171034,no
AT1G03290,AT1G03290,AT1G03290,1:807360-810868,control,hy5,NOTEST,2.63403,2.58263,-0.0284316,0,1,1,no
AT1G03300,AT1G03300,DUF1,1:811032-813086,control,hy5,NOTEST,0.26341,0.593227,1.17127,0,1,1,no
AT1G03310,AT1G03310,ISA2,1:813470-816749,control,hy5,NOTEST,2.31776,4.81939,1.05612,0,1,1,no
AT1G03320,AT1G03320,AT1G03320,1:817026-817767,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03330,AT1G03330,AT1G03330,1:817982-819563,control,hy5,OK,21.5455,9.98254,-1.10991,-2.09899,0.12265,0.272284,no
AT1G03340,AT1G03340,AT1G03340,1:819661-821317,control,hy5,NOTEST,0.435393,0,#NAME?,0,1,1,no
AT1G03350,AT1G03350,AT1G03350,1:822637-824393,control,hy5,OK,6.40102,6.14529,-0.0588217,-0.0991551,0.92795,0.947996,no
AT1G03360,AT1G03360,ATRRP4,1:824536-826358,control,hy5,NOTEST,3.14794,1.96609,-0.679078,0,1,1,no
AT1G03365,AT1G03365,AT1G03365,1:826568-830383,control,hy5,NOTEST,0.36347,1.53085,2.07442,0,1,1,no
AT1G03370,AT1G03370,AT1G03370,1:830626-835361,control,hy5,NOTEST,2.32745,3.25937,0.485844,0,1,1,no
AT1G03380,AT1G03380,ATATG18G,1:835784-840940,control,hy5,NOTEST,3.74813,3.55251,-0.0773311,0,1,1,no
AT1G03390,AT1G03390,AT1G03390,1:841032-842418,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03400,AT1G03400,AT1G03400,1:842746-844190,control,hy5,NOTEST,2.32425,1.48112,-0.650081,0,1,1,no
AT1G03410,AT1G03410,2A6,1:844435-847739,control,hy5,NOTEST,0.174189,0.764742,2.13432,0,1,1,no
AT1G03420,AT1G03420,Sadhu4-2,1:844435-847739,control,hy5,OK,9.86014,11.845,0.264602,0.382148,0.60495,0.725091,no
AT1G03430,AT1G03430,AHP5,1:847872-849500,control,hy5,NOTEST,4.82832,1.4581,-1.72743,0,1,1,no
AT1G03440,AT1G03440,AT1G03440,1:852365-854032,control,hy5,OK,6.2672,2.6984,-1.21572,-1.22392,0.07615,0.206615,no
AT1G03445,AT1G03445,BSU1,1:854409-859701,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03457,AT1G03457,AT1G03457,1:860787-864125,control,hy5,NOTEST,1.40378,1.31811,-0.0908403,0,1,1,no
AT1G03470,AT1G03470,AT1G03470,1:865914-867733,control,hy5,NOTEST,0.641423,0,#NAME?,0,1,1,no
AT1G03475,AT1G03475,LIN2,1:869050-871211,control,hy5,OK,76.5527,62.2262,-0.298932,-1.63565,0.0842,0.219412,no
AT1G03490,AT1G03490,NAC006,1:871873-872906,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03495,AT1G03495,AT1G03495,1:873183-874935,control,hy5,NOTEST,0.95569,1.01702,0.0897364,0,1,1,no
AT1G03502,AT1G03502,AT1G03502,1:875357-875471,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03506,AT1G03506,AT1G03506,1:875517-875604,control,hy5,OK,480.189,0,#NAME?,nan,0.1217,0.271038,no
AT1G03510,AT1G03510,AT1G03510,1:876257-877547,control,hy5,NOTEST,0.998008,0,#NAME?,0,1,1,no
AT1G03515,AT1G03515,AT1G03515,1:877647-877719,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03520,AT1G03520,AT1G03520,1:877861-880158,control,hy5,NOTEST,0.38792,1.93767,2.32049,0,1,1,no
AT1G03530,AT1G03530,ATNAF1,1:880495-883391,control,hy5,NOTEST,0.531205,3.43963,2.69491,0,1,1,no
AT1G03540,AT1G03540,AT1G03540,1:883781-885611,control,hy5,NOTEST,0,0.329974,inf,0,1,1,no
AT1G03545,AT1G03545,AT1G03545,1:885622-887956,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03550,AT1G03550,AT1G03550,1:885622-887956,control,hy5,NOTEST,0,2.91012,inf,0,1,1,no
AT1G03560,AT1G03560,AT1G03560,1:890155-892410,control,hy5,NOTEST,1.57855,2.32833,0.560691,0,1,1,no
AT1G03570,AT1G03570,AT1G03570,1:892513-892585,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03580,AT1G03580,AT1G03580,1:892846-894052,control,hy5,NOTEST,1.04021,0,#NAME?,0,1,1,no
AT1G03590,AT1G03590,AT1G03590,1:894253-897518,control,hy5,NOTEST,1.7614,4.72555,1.42376,0,1,1,no
AT1G03600,AT1G03600,PSB27,1:898875-899655,control,hy5,OK,186.699,143.193,-0.382754,-2.67932,0.0284,0.112218,no
AT1G03610,AT1G03610,AT1G03610,1:900886-903003,control,hy5,OK,11.8313,8.75036,-0.435198,-1.01002,0.3179,0.472995,no
AT1G03620,AT1G03620,AT1G03620,1:904318-906186,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03630,AT1G03630,POR C,1:907641-909376,control,hy5,OK,18.6842,28.8365,0.626078,1.56783,0.0293,0.11421,no
AT1G03640,AT1G03640,AT1G03640,1:909810-909883,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03650,AT1G03650,AT1G03650,1:910022-911193,control,hy5,NOTEST,0.807997,0,#NAME?,0,1,1,no
AT1G03660,AT1G03660,AT1G03660,1:911435-911759,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03670,AT1G03670,AT1G03670,1:914221-916222,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03680,AT1G03680,ATHM1,1:916818-918064,control,hy5,OK,133.491,90.3858,-0.562579,-3.38959,0.00335,0.0253141,yes
AT1G03687,AT1G03687,AT1G03687,1:918298-920507,control,hy5,NOTEST,2.20351,2.54897,0.210114,0,1,1,no
AT1G03700,AT1G03700,AT1G03700,1:920949-921901,control,hy5,NOTEST,3.26796,0,#NAME?,0,1,1,no
AT1G03710,AT1G03710,AT1G03710,1:923425-924726,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03720,AT1G03720,AT1G03720,1:924995-926373,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03730,AT1G03730,AT1G03730,1:930827-931895,control,hy5,OK,6.07484,8.11655,0.418021,0.583147,0.6106,0.730084,no
AT1G03740,AT1G03740,AT1G03740,1:933511-937043,control,hy5,NOTEST,2.16468,3.14953,0.540979,0,1,1,no
AT1G03743,AT1G03743,AT1G03743,1:937206-937287,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03746,AT1G03746,AT1G03746,1:937400-937485,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03750,AT1G03750,CHR9,1:937919-943377,control,hy5,NOTEST,0.198548,0.699142,1.8161,0,1,1,no
AT1G03760,AT1G03760,AT1G03760,1:937919-943377,control,hy5,NOTEST,0,0.455348,inf,0,1,1,no
AT1G03770,"AT1G03770,CUFF",RING1B,1:944571-947483,control,hy5,NOTEST,0,1.38641,inf,0,1,1,no
AT1G03780,"AT1G03780,CUFF",TPX2,1:947519-951827,control,hy5,NOTEST,0,0.00490645,inf,0,1,1,no
AT1G03790,AT1G03790,SOM,1:954524-956097,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03800,AT1G03800,ERF10,1:957260-957998,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03810,AT1G03810,AT1G03810,1:958758-959609,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03820,AT1G03820,AT1G03820,1:959868-960728,control,hy5,NOTEST,4.49819,2.49463,-0.850517,0,1,1,no
AT1G03830,AT1G03830,AT1G03830,1:962015-966757,control,hy5,NOTEST,0,0.872057,inf,0,1,1,no
AT1G03840,AT1G03840,MGP,1:967502-970130,control,hy5,NOTEST,0.687423,0,#NAME?,0,1,1,no
AT1G03850,AT1G03850,AT1G03850,1:976096-977761,control,hy5,OK,17.7348,7.38234,-1.26443,-1.09106,0.065,0.184689,no
AT1G03860,AT1G03860,ATPHB2,1:979307-981885,control,hy5,OK,14.7703,13.8947,-0.0881629,-0.169526,0.81415,0.878984,no
AT1G03870,AT1G03870,FLA9,1:982505-983540,control,hy5,OK,46.9941,20.4298,-1.2018,-3.18213,0.00015,0.00190402,yes
AT1G03880,AT1G03880,CRU2,1:985750-988146,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03890,AT1G03890,AT1G03890,1:989197-991020,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03900,AT1G03900,ATNAP4,1:991138-993118,control,hy5,OK,31.7517,13.4784,-1.23618,-2.85011,0.0005,0.0052478,yes
AT1G03905,AT1G03905,AT1G03905,1:993399-995784,control,hy5,NOTEST,2.14763,0,#NAME?,0,1,1,no
AT1G03910,AT1G03910,AT1G03910,1:996114-1000437,control,hy5,OK,2.5539,13.1301,2.3621,3.08153,0.00115,0.0107845,yes
AT1G03920,AT1G03920,AT1G03920,1:1001320-1004383,control,hy5,NOTEST,0,0.691895,inf,0,1,1,no
AT1G03930,AT1G03930,ADK1,1:1004768-1008370,control,hy5,NOTEST,1.58639,3.272,1.04443,0,1,1,no
AT1G03935,AT1G03935,AT1G03935,1:1008809-1008896,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03940,AT1G03940,AT1G03940,1:1009541-1011056,control,hy5,NOTEST,1.1821,0,#NAME?,0,1,1,no
AT1G03950,AT1G03950,VPS2.3,1:1011171-1013365,control,hy5,OK,0.534305,6.75423,3.66006,1.30028,0.2438,0.408087,no
AT1G03960,"AT1G03960,CUFF",AT1G03960,1:1013714-1017929,control,hy5,NOTEST,0.220476,0.24875,0.174075,0,1,1,no
AT1G03970,AT1G03970,GBF4,1:1018099-1022108,control,hy5,NOTEST,2.02353,0.755736,-1.42092,0,1,1,no
AT1G03980,AT1G03980,ATPCS2,1:1018099-1022108,control,hy5,NOTEST,0.736724,2.50007,1.76277,0,1,1,no
AT1G03982,AT1G03982,AT1G03982,1:1022250-1023719,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G03990,AT1G03990,AT1G03990,1:1024846-1027616,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04000,AT1G04000,AT1G04000,1:1028105-1029119,control,hy5,NOTEST,3.12729,1.57299,-0.991403,0,1,1,no
AT1G04010,AT1G04010,PSAT1,1:1031199-1036237,control,hy5,NOTEST,1.8131,1.27829,-0.504248,0,1,1,no
AT1G04020,"AT1G04020,CUFF",BARD1,1:1036536-1040224,control,hy5,NOTEST,0,0.623258,inf,0,1,1,no
AT1G04030,AT1G04030,AT1G04030,1:1040382-1043864,control,hy5,NOTEST,0.290182,0,#NAME?,0,1,1,no
AT1G04040,AT1G04040,AT1G04040,1:1040382-1043864,control,hy5,OK,16.8856,14.7671,-0.193399,-0.327525,0.59285,0.715053,no
AT1G04050,AT1G04050,SUVR1,1:1045597-1049297,control,hy5,NOTEST,0.192872,0.417031,1.11251,0,1,1,no
AT1G04070,AT1G04070,TOM22-I,1:1050552-1051186,control,hy5,OK,8.85368,1.24542,-2.82964,-1.45645,0.28055,0.436533,no
AT1G04080,"AT1G04080,CUFF",PRP39,1:1051311-1056827,control,hy5,OK,5.90428,9.86648,0.740774,1.58675,0.0318,0.120311,no
AT1G04090,AT1G04090,AT1G04090,1:1057150-1059419,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04100,AT1G04100,IAA10,1:1059505-1061191,control,hy5,NOTEST,0.562321,1.79431,1.67397,0,1,1,no
AT1G04110,AT1G04110,SDD1,1:1061456-1063784,control,hy5,NOTEST,2.09697,0.562169,-1.89923,0,1,1,no
AT1G04120,AT1G04120,MRP5,1:1064449-1071047,control,hy5,NOTEST,1.52373,3.18388,1.06318,0,1,1,no
AT1G04130,AT1G04130,TPR2,1:1073426-1080630,control,hy5,NOTEST,0.428737,1.21103,1.49806,0,1,1,no
AT1G04140,AT1G04140,AT1G04140,1:1073426-1080630,control,hy5,OK,8.90483,5.84011,-0.608593,-1.25926,0.05665,0.170215,no
AT1G04150,AT1G04150,AT1G04150,1:1081207-1084246,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04160,AT1G04160,XI-8,1:1086494-1096146,control,hy5,NOTEST,0.52735,0.421873,-0.32195,0,1,1,no
AT1G04170,AT1G04170,EIF2 GAMMA,1:1096945-1099898,control,hy5,OK,14.3858,10.9658,-0.391646,-0.925859,0.23215,0.397367,no
AT1G04171,AT1G04171,AT1G04171,1:1100443-1100608,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04180,AT1G04180,YUC9,1:1104622-1105988,control,hy5,NOTEST,0,0.656059,inf,0,1,1,no
AT1G04190,AT1G04190,TPR3,1:1106427-1108715,control,hy5,NOTEST,0.487177,4.61919,3.24512,0,1,1,no
AT1G04200,AT1G04200,AT1G04200,1:1109481-1114107,control,hy5,NOTEST,0.433869,3.31929,2.93554,0,1,1,no
AT1G04210,AT1G04210,AT1G04210,1:1114404-1122526,control,hy5,NOTEST,1.26696,3.65762,1.52953,0,1,1,no
AT1G04220,AT1G04220,KCS2,1:1114404-1122526,control,hy5,NOTEST,2.52342,2.49056,-0.0189079,0,1,1,no
AT1G04230,AT1G04230,AT1G04230,1:1125517-1128168,control,hy5,NOTEST,1.78949,4.50009,1.3304,0,1,1,no
AT1G04240,AT1G04240,IAA3,1:1128187-1129551,control,hy5,OK,6.3834,4.35683,-0.551045,-0.694834,0.57325,0.699218,no
AT1G04250,AT1G04250,AXR3,1:1136257-1138613,control,hy5,OK,41.4037,17.5553,-1.23785,-3.82882,0.0058,0.0384141,yes
AT1G04260,AT1G04260,MPI7,1:1140527-1141365,control,hy5,OK,16.3565,2.12121,-2.94691,-2.41216,0.02425,0.101381,no
AT1G04270,AT1G04270,RPS15,1:1141603-1143053,control,hy5,OK,224.233,111.263,-1.01102,-4.50922,5.00E-05,0.000721121,yes
AT1G04280,AT1G04280,AT1G04280,1:1143435-1146654,control,hy5,NOTEST,3.20842,4.83596,0.59194,0,1,1,no
AT1G04290,AT1G04290,AT1G04290,1:1147522-1148533,control,hy5,NOTEST,3.59059,2.53325,-0.503233,0,1,1,no
AT1G04295,AT1G04295,AT1G04295,1:1147522-1148533,control,hy5,OK,28.8898,34.6939,0.264122,0.349278,0.63175,0.745522,no
AT1G04300,AT1G04300,AT1G04300,1:1148596-1154652,control,hy5,OK,1.48499,4.4298,1.57679,1.77668,0.0123,0.0653682,no
AT1G04310,AT1G04310,ERS2,1:1154763-1157711,control,hy5,NOTEST,1.4995,2.55232,0.767331,0,1,1,no
AT1G04320,AT1G04320,AT1G04320,1:1159022-1159093,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04330,AT1G04330,AT1G04330,1:1161310-1161982,control,hy5,NOTEST,1.04366,0.778365,-0.423137,0,1,1,no
AT1G04340,AT1G04340,AT1G04340,1:1163096-1164851,control,hy5,OK,19.6825,10.7366,-0.874373,-1.65489,0.14865,0.301883,no
AT1G04350,AT1G04350,AT1G04350,1:1165164-1166768,control,hy5,OK,5.93733,23.0604,1.95753,3.90503,0.00135,0.0121558,yes
AT1G04360,AT1G04360,AT1G04360,1:1167456-1168878,control,hy5,NOTEST,1.71825,0,#NAME?,0,1,1,no
AT1G04370,AT1G04370,ATERF14,1:1175176-1175578,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04380,AT1G04380,AT1G04380,1:1176920-1178407,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04390,AT1G04390,AT1G04390,1:1179362-1183704,control,hy5,NOTEST,0,1.44102,inf,0,1,1,no
AT1G04400,AT1G04400,ATCRY2,1:1185549-1188517,control,hy5,OK,7.93818,22.2284,1.48553,2.92564,5.00E-05,0.000721121,yes
AT1G04410,AT1G04410,AT1G04410,1:1189077-1191412,control,hy5,OK,213.433,151.121,-0.498079,-4.33625,5.00E-05,0.000721121,yes
AT1G04420,AT1G04420,AT1G04420,1:1191607-1193884,control,hy5,OK,17.0289,15.7518,-0.112472,-0.292894,0.7481,0.832494,no
AT1G04425,AT1G04425,AT1G04425,1:1194186-1196889,control,hy5,OK,10.5494,14.7166,0.48028,0.634227,0.64295,0.753049,no
AT1G04430,AT1G04430,AT1G04430,1:1198117-1201527,control,hy5,OK,10.7244,9.21062,-0.21953,-0.407172,0.52655,0.66016,no
AT1G04440,AT1G04440,CKL13,1:1202254-1205803,control,hy5,OK,4.12891,7.89476,0.935133,1.68901,0.08055,0.214518,no
AT1G04445,AT1G04445,AT1G04445,1:1207343-1207862,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04450,AT1G04450,RIC3,1:1208520-1209874,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04457,AT1G04457,AT1G04457,1:1210318-1210549,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04470,AT1G04470,AT1G04470,1:1211048-1214662,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04480,AT1G04480,AT1G04480,1:1216094-1217467,control,hy5,OK,86.1403,103.711,0.267809,1.22272,0.252,0.411636,no
AT1G04490,AT1G04490,AT1G04490,1:1217947-1220137,control,hy5,NOTEST,0,0.962923,inf,0,1,1,no
AT1G04500,AT1G04500,AT1G04500,1:1221432-1224366,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04501,AT1G04501,AT1G04501,1:1224551-1224680,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04510,"AT1G04510,CUFF",MAC3A,1:1226574-1230827,control,hy5,NOTEST,3.17141,0.300066,-3.40177,0,1,1,no
AT1G04520,AT1G04520,PDLP2,1:1231577-1234032,control,hy5,NOTEST,0.780221,4.3946,2.49378,0,1,1,no
AT1G04530,AT1G04530,TPR4,1:1234175-1236034,control,hy5,OK,15.7907,23.8942,0.597581,1.84347,0.11245,0.259918,no
AT1G04540,AT1G04540,AT1G04540,1:1237255-1239061,control,hy5,NOTEST,0.336017,0.830408,1.30528,0,1,1,no
AT1G04550,AT1G04550,BDL,1:1240374-1242121,control,hy5,OK,18.2117,12.3054,-0.565572,-0.953156,0.18935,0.351356,no
AT1G04555,AT1G04555,AT1G04555,1:1242557-1244244,control,hy5,NOTEST,1.44592,0,#NAME?,0,1,1,no
AT1G04560,AT1G04560,AT1G04560,1:1244946-1246059,control,hy5,NOTEST,0,1.85315,inf,0,1,1,no
AT1G04570,AT1G04570,AT1G04570,1:1246727-1248775,control,hy5,NOTEST,0.275272,0,#NAME?,0,1,1,no
AT1G04580,AT1G04580,AAO4,1:1252121-1257510,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04590,AT1G04590,AT1G04590,1:1258576-1261426,control,hy5,NOTEST,0.460355,3.38468,2.8782,0,1,1,no
AT1G04600,AT1G04600,XIA,1:1262122-1272376,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04610,AT1G04610,YUC3,1:1279387-1281618,control,hy5,NOTEST,0.662836,0.507927,-0.384031,0,1,1,no
AT1G04620,AT1G04620,AT1G04620,1:1282740-1286584,control,hy5,OK,3.34734,8.141,1.28219,1.62259,0.08095,0.215172,no
AT1G04635,AT1G04635,EMB1687,1:1291313-1291995,control,hy5,NOTEST,1.9904,3.88553,0.965055,0,1,1,no
AT1G04640,AT1G04640,LIP2,1:1292079-1293357,control,hy5,OK,21.7111,14.4296,-0.589405,-0.955108,0.1997,0.362453,no
AT1G04645,AT1G04645,AT1G04645,1:1293769-1294263,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04650,AT1G04650,AT1G04650,1:1294892-1299002,control,hy5,NOTEST,0,0.31329,inf,0,1,1,no
AT1G04660,AT1G04660,AT1G04660,1:1300485-1301773,control,hy5,NOTEST,0.87881,0,#NAME?,0,1,1,no
AT1G04670,AT1G04670,AT1G04670,1:1301860-1302724,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04680,AT1G04680,AT1G04680,1:1303528-1307884,control,hy5,OK,9.09148,7.79081,-0.222742,-0.433534,0.5422,0.674324,no
AT1G04684,AT1G04684,AT1G04684,1:1310429-1310579,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04690,AT1G04690,KAB1,1:1313563-1315750,control,hy5,OK,19.0494,16.2183,-0.232125,-0.594316,0.46725,0.609282,no
AT1G04700,AT1G04700,AT1G04700,1:1316253-1320919,control,hy5,NOTEST,0.388367,0,#NAME?,0,1,1,no
AT1G04710,AT1G04710,KAT1,1:1321903-1324782,control,hy5,NOTEST,1.32619,2.06586,0.639456,0,1,1,no
AT1G04720,AT1G04720,AT1G04720,1:1324922-1324960,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04730,AT1G04730,CTF18,1:1325295-1331086,control,hy5,NOTEST,0.553565,0.490613,-0.174167,0,1,1,no
AT1G04750,AT1G04750,ATVAMP721,1:1331465-1333567,control,hy5,OK,39.6625,37.3195,-0.0878448,-0.22908,0.75905,0.841321,no
AT1G04760,AT1G04760,ATVAMP726,1:1334759-1336070,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04770,AT1G04770,AT1G04770,1:1336370-1337849,control,hy5,OK,8.05402,14.6329,0.861437,1.55821,0.1271,0.275438,no
AT1G04778,AT1G04778,AT1G04778,1:1339891-1340327,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04780,AT1G04780,AT1G04780,1:1340668-1343584,control,hy5,NOTEST,0.853517,5.39008,2.65881,0,1,1,no
AT1G04790,AT1G04790,AT1G04790,1:1345035-1348451,control,hy5,NOTEST,0.412793,3.55732,3.1073,0,1,1,no
AT1G04800,AT1G04800,AT1G04800,1:1348451-1349286,control,hy5,OK,216.117,147.092,-0.555096,-3.88607,0.00015,0.00190402,yes
AT1G04810,AT1G04810,AT1G04810,1:1350179-1355442,control,hy5,OK,5.70004,9.47743,0.733523,1.88263,0.03655,0.131163,no
AT1G04820,AT1G04820,TUA4,1:1356190-1358386,control,hy5,OK,71.0675,36.5188,-0.96055,-4.57644,5.00E-05,0.000721121,yes
AT1G04830,AT1G04830,AT1G04830,1:1358573-1362019,control,hy5,NOTEST,1.31426,2.31971,0.819694,0,1,1,no
AT1G04840,AT1G04840,AT1G04840,1:1362866-1364962,control,hy5,NOTEST,0.265611,0.299092,0.171275,0,1,1,no
AT1G04850,AT1G04850,AT1G04850,1:1365117-1368844,control,hy5,OK,5.32948,9.25072,0.795571,1.20403,0.1234,0.272719,no
AT1G04860,AT1G04860,UBP2,1:1369053-1373101,control,hy5,NOTEST,0.8886,1.96924,1.14803,0,1,1,no
AT1G04870,AT1G04870,PRMT10,1:1373233-1375762,control,hy5,OK,3.09636,6.1999,1.00167,0.940864,0.1562,0.312687,no
AT1G04880,AT1G04880,AT1G04880,1:1375960-1379185,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04890,AT1G04890,AT1G04890,1:1380381-1382599,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04900,AT1G04900,AT1G04900,1:1383840-1391187,control,hy5,NOTEST,0,1.95914,inf,0,1,1,no
AT1G04910,AT1G04910,AT1G04910,1:1383840-1391187,control,hy5,OK,4.23773,2.41998,-0.808295,-0.765905,0.24865,0.410086,no
AT1G04920,AT1G04920,ATSPS3F,1:1391501-1395864,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G04930,AT1G04930,AT1G04930,1:1396290-1399053,control,hy5,NOTEST,0,1.06179,inf,0,1,1,no
AT1G04940,"AT1G04940,AT1G04945,CUFF","AT1G04945,TIC20",1:1399173-1407501,control,hy5,OK,16.727,8.25198,-1.01936,-1.54054,0.01955,0.0894127,no
AT1G04945,AT1G04945,AT1G04945,1:1399173-1407501,control,hy5,NOTEST,0,0.753884,inf,0,1,1,no
AT1G04950,AT1G04950,ATTAF6,1:1399173-1407501,control,hy5,NOTEST,1.92928,1.7012,-0.181506,0,1,1,no
AT1G04960,AT1G04960,AT1G04960,1:1407800-1410868,control,hy5,OK,4.52946,10.1995,1.17109,1.26335,0.0835,0.218753,no
AT1G04970,AT1G04970,AT1G04970,1:1411169-1413627,control,hy5,OK,1.52684,5.30825,1.79769,1.43669,0.0422,0.143322,no
AT1G04980,AT1G04980,ATPDI10,1:1413643-1416144,control,hy5,NOTEST,2.12699,3.54655,0.737607,0,1,1,no
